word,synonym,description
"능동 간섭, 能動干涉, active interference",,"단말 또는 시스템 등 어떤 전기 통신 설비 자신이 유해한 전자파를 방출하여 주변의 설비 또는 운용자에게 장애를 일으키는 것. 주로 전자파 장해(EMI) 또는 전자파 방출(electromagnetic emission)이라고 한다. 능동 간섭의 종류에는 전도성 방출(CE: Conducted Emission) 및 복사성 방출(RE: Radiated Emission)이 대표적이다. 국제 무선 장애 특별 위원회(CISPR)를 중심으로 미국 연방 통신 위원회(FCC), 독일 중앙 통신국-전기 기술자 협회(FTZ-VDE) 등에서 1970년대 말부터 강력하게 규제하고 있는 분야이다."
"능동 네트워크, 能動-, active network",,기존 네트워크와는 달리 네트워크의 각 노드 안에서 프로그래밍 가능하도록 구현하여 사용자가 요구하는 기능을 수행할 수 있도록 프로그램 코드를 패킷으로 구성하여 전송하고 이를 네트워크 노드에서 실행할 수 있도록 한 네트워크. 통신망에서 새로운 서비스를 보다 신속하고 경제적으로 도입하고 망자원을 보다 적절하게 활용 할 수 있도록 해주는 망이다. 액티브 네트워크를 이용하여 보안에 활용할 경우 사이버 공격자의 실제 위치를 역추적 할 수 있고 공격자의 네트워크에 대한 접근을 원천적으로 차단 및 고립화시킬 수도 있다.
"능동 단말, 能動端末, active station",,메시지를 송신하거나 수신할 수 있는 상태에 있는 단말 장치.
"능동 데이터 웨어하우스, 能動-, Active Data Warehouse, ADW",,"비즈니스 이벤트가 발생하는 시점에서 데이터의 접근을 가능하게 하는 데이터 웨어하우스(DW). 이벤트와 관련된 사람들이 적시에 관련 정보를 갖고서 행동함으로써 항상 개선된 결과를 얻도록 정보를 제공하며, 판매 시점 관리(POS)에서 고객 및 그들의 최근 구매에 관한 정보를 제공할 수 있는 장점이 있다. 정보가 많으면 많을수록 그리고 현행일수록 정보는 가치가 더 있다. 통상 DW는 주 단위 혹은 일일 단위로 현행화하여 능동 데이터 웨어 하우스(ADW)가 좀 더 최근의 정보를 갖도록 해야 한다. 이벤트 발생 시간으로부터 DW를 이용할 수 있는 지연 시간을 대기 시간으로 정의하고, ADW의 현행화 정도를 측정하는데 사용한다."
"능동 디렉터리 서비스 인터페이스, 能動-, Active Directory Service Interface",,"분산 컴퓨팅 환경에 있는 다른 네트워크 공급자의 디렉터리 서비스 기능에 접근하여 네트워크 자원을 관리할 수 있도록 단일 디렉터리 서비스를 제공하는 인터페이스. 마이크로소프트(MS)사 제품으로 ADSI 서비스를 사용하여 자원이 포함된 네트워크 환경에 관계 없이 디렉터리 서비스에서 자원을 열거하고 관리할 수 있다. 즉, 능동 디렉터리를 사용하여 분산 컴퓨팅 환경에서 자원을 찾는 것과 같은 일반적인 관리 작업을 수행한다."
"능동 마이크로파 감지기, 能動-波感知器, active microwave sensor",,"마이크로파를 송신하고, 측정 대상물의 반사파에 의하여 그 상태나 성질을 관측하는 원격 측정용 감지기."
"능동 매질, 能動媒質, active medium",,반전 분포(反轉分布)를 하는 매질처럼 입사광에 대하여 이득을 나타내는 매질. 이득을 갖지 않는 매질을 수동 매질이라 한다. 반도체 레이저에서 이득을 가지는 접합 부분을 활성 영역이라고도 한다.
"능동 매트릭스형 액정 표시 장치, 能動-型液晶標示裝置, active matrix liquid crystal display",,"단순 매트릭스형 액정 표시 장치에서 발생하는 주사 전극 간의 누화(crosstalk)를 배제하기 위해 비선택 시에 관계없는 신호를 완전히 차단하도록 스위치를 각 화소에 붙인 것. 이 스위치를 능동 소자라 하고 이러한 방식의 매트릭스를 능동 매트릭스라고 한다. 능동 소자로는 2단자(다이오드)와 3단자(트랜지스터)가 사용된다. 큰 유리 기판 위에 능동 매트릭스를 형성하기 위해 소자를 박막화하는데, 이 소자를 각각 박막 다이오드(thin film diode), 박막 트랜지스터(TFT)라고 한다. 박막 다이오드를 사용하는 패널은 TFT를 사용하는 패널에 비해 성능이 떨어진다. TFT 방식의 패널은 제조 공정이나 구조가 복잡하지만, 스위치 특성이 우수하여 TN형(twisted nematic mode) 액정과 조합해서 고화질의 표시를 안정적으로 실현할 수 있는 능동 매트릭스형 액정 표시 장치를 만들 수 있다."
"능동 모니터, 能動-, active monitor",,"토큰 고리 구내 정보 통신망(LAN)에서, LAN이 정상 기능과 역할을 하도록 하는 단말. 따라서 일반적인 모니터와는 다른 개념을 가지고 있다. 즉, 일반 모니터는 주 설비의 동작 여부를 감시하는 역할만 하지만, 이 능동 모니터는 주 설비의 동작 여부 감시는 물론 주 설비의 일부 기능이 마비되었을 때 보완 기능을 갖는다. 토큰 고리 LAN에는 반드시 모니터가 1대씩 필수적으로 구비되어 있는데, 주요 기능은 ㉠토큰이 소멸되었을 때 새로운 토큰의 생성, ㉡고리상의 주 클록(master clock) 제공, ㉢무한 루프되어 있는 패킷의 제거 등이다. 능동 모니터 외의 단말기는 대기용 모니터(standby monitor)라 한다."
"능동 배열 안테나, 能動配列-, Active Array Antenna, AAA",동의어 : 액티브 어레이 안테나,"배열 안테나에 능동 소자를 직접 장착한 형태의 안테나. 각각의 안테나 소자들을 결합 손실이나 전송 손실 없이 직접 구동함으로써 빔 형성(Beam Forming) 안테나, 다중 입력 다중 출력(MIMO) 방식 등과 같은 고성능 안테나를 효율적으로 구현할 수 있다."
"능동 부품, 能動部品, active component",,"전원의 공급에 의해 증폭，발진 등의 기능을 수행하거나， 어떤 논리적인 연산 기능을 수행할 수 있고, 독자적인 기능을 수행하는 부품. 일반적인 능동 부품의 종류로는 트랜지스터 및 집적 회로(IC)류 등이 있으며， 광통신용 능동 부품으로는 광원으로 사용되는 레이저 다이오드 및 수광 부품인 광 다이오드 등이 대표적이다．"
"능동선, 能動線, active line",,텔레비전에서 그림 정보를 담당한 수평 주사선(走査線). 수평 귀선(歸線)이나 수직 귀선에 대비되는 용어이다.
"능동 소음 제어, 能動騷音制御, Active Noise Control, ANC",,"원하지 않는 소음을 그 신호와 역위상을 갖는 부가음을 중첩하여 소음을 상쇄하는 방법. 디지털 신호 처리 기술과 반도체 소자 기술 발달로 저주파수 대역에서 소음 저감 효과가 좋아 휴대 전화나 가전 기기, 자동차, 항공기 등을 비롯하여 공장이나 발전소 등에도 널리 활용 가능한 기술이다."
"능동 소자, 能動素子, active element",,"능동 부품 또는 디바이스 등과 같은 하나의 기능체(機能體). 능동 소자는 이상 전압원 또는 전류원과 저항, 축전기와 같은 수동 소자로 된 등가 회로로 나타낼 수 있다."
"능동 스트리밍 포맷, 能動-, Active Streaming Format, ASF","동의어 : 고급 스트리밍 포맷(Advanced Streaming Format), 고급 시스템 포맷(Advanced Systems Format)","마이크로소프트(Microsoft)사가 개발한 스트리밍 미디어 형식. 윈도즈 멀티미디어 형식(AVI, WAV), 애플 퀵타임 형식, MPG, MP3 등 여러 가지 다른 형태의 파일 형식을 윈도즈 미디어 도구를 사용하여 ASF로 변환시킨다."
"능동 아카이빙, 能動-, Active archiving",,"필요할 때 쉽게 접근할 수 있도록 데이터를 제2 저장 매체에 옮겨 놓는 것. 메모리의 속도를 활용하는 방법으로 중요도에 따라 데이터에 등급을 매겨 가장 중요한 등급의 데이터는 메모리에 불러오고, 나머지는 디스크 기반의 시스템에 저장하는 것이다. 전체 파일을 처리하는 전통적인 이카이빙이나 계층 기억 관리 프로그램(HSM)에 비해 능동 아카이빙으로 처리된 데이터를 더 빨리 접근할 수 있다."
"능동 안테나, 能動-, active antenna",동의어 : 액티브 안테나,"트랜지스터, 터널 다이오드, 버랙터(varactor) 등의 능동 소자(active element)를 짜 넣은 안테나계. 능동 소자를 짜 넣음으로써 안테나 특성의 제어, 성능의 향상, 장치의 소형화 등이 행해진다."
"능동 위성, 能動衛星, active satellite",,중계용 기기를 위성 내부에 가지고 있는 통신 위성. 지구국에서 송신되어 오는 전파를 수신하고 이것을 증폭하여 다시 지구상의 수신점에 보내는 기능을 가지고 있다. 현재 통신 위성은 모두 능동 위성으로 전원으로는 태양 전지가 사용되고 있다.
"능동 유기 발광 다이오드, 能動有機發光-, Active Matrix Organic Light Emitting Diode, AMOLED",,"각 픽셀을 박막 트랜지스터(TFT)로 작동하게 하는 능동형 유기 발광 다이오드. 유기 전기 발광 다이오드(OLED) 제품은 수동형(PM: Passive Matrix) OLED 제품이 주류를 이루고 있다. 그러나 해상도와 패널 크기가 증가함에 따라 PMOLED 방식은 한계에 부딪혀, AMOLED가 개발되었다. AMOLED는 PMOLED보다 화질과 소비 전력, 대형화 같은 데서 우수하지만 공정이 복잡하여 가격이 높은 단점이 있다."
"능동 재구성 메시지, 能動再構成-, Active Reconfiguring Message, ARM",,"송수신된 특정 데이터에 따라 시스템의 하드웨어 로직을 재구성할 수 있는 효율적인 메커니즘. 메시지마다 데이터 정보 외에 재구성 헤더에 있는 정보로서 이 메시지가 도착하는 즉시 재구성 헤더에서 정보를 추출하여 하드웨어를 재구성하고, 하드웨어 재구성 즉시 메시지의 데이터 정보를 처리한다."
"능동적, 能動的, active",,①어떤 부품이나 장치가 현재 동작 중임을 나타내는 말. ②디지털 회로에서 게이트의 입력이나 출력이 2진수 1의 레벨인 것.
"능동적 위장자 수용, 能動的僞裝者受容, active impostor acceptance",,생체 인식 시스템에서 등록자의 생체 식별 정보를 사용해 시스템에 접근할 목적으로 위장자가 진짜처럼 의도적으로 변조하거나 위조한 생체 인식 정보를 사용해 시스템에 성공적으로 진입하는 것.
"능동 전자 주사 배열 레이더, 能動電子走査配列-, Active Electronically Scanned Array Radar, AESAR",,"다량의 송수신 소자로 구성된 어레이 안테나. 안테나를 구성하는 어레이를 전자적으로 위상을 변화시켜 원하는 방향으로 빔 형성이 가능하며, 탐지 거리는 물론 정확도가 높다. 또한 복수의 빔 제어를 통한 멀티모드(multimode) 운용이 가능하여 멀티타겟(multitarget) 교전 능력이 가능한 장점이 있다. 반면에 냉각 장치가 복잡하고 가격이 비싸다."
"능동 접수, 能動接受, active reception",,수동 교환대에 도래하는 착신호에 대하는 교환수가 응답 키 등을 조작함으로써 호출이 접속되는 응답 방식.
"능동 집적 안테나, 能動集積-, Active Integrated Antenna, AIA",,"수동 안테나 소자 및 능동 회로를 하나의 기판 위에 집적화한 초소형 고성능 안테나. 안테나 유효 길이 증가, 대역폭 확대, 배열 소자들 사이의 상호 커플링 감소 및 잡음 성분 개선, 송신 전력 효율 증대 등 성능이 개선되고, 마이크로파 집적 회로(MIC) 및 모놀리식 마이크로파 집적 회로(MMIC: microwave monolithic IC) 기술과 연관되어 고집적화가 가능하다. 특히, 밀리미터파 대역에서는 전송선에 의한 손실, 제한된 전력, 안테나 효율 감소 및 위상 변위기 성능 열화 등의 단점을 극복할 수 있어 다양한 무선 이동 통신 시스템에 적용된다."
"능동 태그, 能動-, Active tag",,"전파식별(RFID) 시스템에서 자체 전원이 내장된 태그. 태그에 전지가 내장되어 자체 전원으로 식별한 정보를 지속적으로 송신할 수 있으며, 수동형 태그보다 통달 범위가 좀더 길다."
"능동 편향기, 能動偏向機, active deflector",,"무선 전파에서 수신된 무선 신호를 증폭, 주파수 변환한 후 원래의 전파 경로와 다른 경로로 전파하기 위한 방사 시스템에 그 출력을 공급해 주는 수신기 시스템."
"능동 필터, 能動-, active filter",,"저항, 축전기와 트랜지스터, 연산 증폭기 등의 능동 소자를 사용하여 구성된 필터. 일반적으로 인덕터를 사용하지 않고도 LC 필터와 동일한 특성을 실현할 수 있기 때문에 소형화가 가능하다."
"능동형 방사형 망, 能動型放射形網, active star network",동의어 : 액티브 스타,능동형 허브(active hub)에 각 단말기들이 연결되어 있는 방사형 망(star network). 능동형 허브는 통신 장애를 일으킬 수 있는 반향(echo) 문제를 방지한다.
"능동형 허브, 能動型-, active hub",,"신호를 조절ㆍ증폭시킬 수 있는 리피터 기능의 허브. 일반적으로 리피터로 작동하므로 멀티포트 리피터(Multiport Repeater)라고도 부르며, 다른 수동형 허브에 비하여 장치 간의 거리를 멀리할 수 있고, 신호의 증폭을 위해서는 전원 공급 장치가 반드시 필요하다. 컴퓨터 시스템이나 다른 능동형 허브 및 수동형 허브로의 연결이 모두 가능하다."
"능동 혼합기, 能動混合器, active mixer",,"전원이 공급되어 내부적으로 증폭작용을 겸하는 능동소자 혼합기(mixer). 혼합기는 입출력 비직선 특성에 의하여 두 신호의 합, 또는 차 주파수를 생성하는 소자로서 주로 다이오드와 같은 수동 소자에 의해 만들어지나 트랜지스터와 같은 능동 소자를 이용하면 혼합 기능이외에도 버퍼 기능과 증폭 기능을 동시에 처리할 수 있어 낮은 입력 신호시에 유리하다. 능동혼합기는 동작 상태에 따라 특성이 변동하며 복잡하고 변수가 많아 설계가 다소 까다롭다."
